,simulation_id,scenario,strategy,netlogo_seed,num_of_samples,num_of_robots,num_of_passengers,num_of_staff,fall_length,fall_chance,robot_persuasion_factor,max_netlogo_ticks,room_type,enable_video,param_seed,evacuation_ticks,evacuation_time,robot_actions,robot_responses,robot_contacts,success
142,passenger-support_42,passenger-support,AlwaysAskHelpStrategy,1141179321,50,1,800,10,500,0.05,1,2000,8,2,8967,519,33.86,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",2,True
143,passenger-support_43,passenger-support,AlwaysAskHelpStrategy,-1394111842,50,1,800,10,500,0.05,1,2000,8,2,8967,573,33.94,[],[],0,True
144,passenger-support_44,passenger-support,AlwaysAskHelpStrategy,-477732765,50,1,800,10,500,0.05,1,2000,8,2,8967,322,41.9,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",2,True
145,passenger-support_45,passenger-support,AlwaysAskHelpStrategy,1892512170,50,1,800,10,500,0.05,1,2000,8,2,8967,343,26.08,"['ask-help', 'ask-help', 'ask-help']","['false', 'false', 'true']",2,True
146,passenger-support_46,passenger-support,AlwaysAskHelpStrategy,189188236,50,1,800,10,500,0.05,1,2000,8,2,8967,536,32.31,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true']",2,True
147,passenger-support_47,passenger-support,AlwaysAskHelpStrategy,2025094764,50,1,800,10,500,0.05,1,2000,8,2,8967,433,30.72,[],[],0,True
148,passenger-support_48,passenger-support,AlwaysAskHelpStrategy,178379459,50,1,800,10,500,0.05,1,2000,8,2,8967,323,35.29,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'false', 'true', 'false', 'true']",3,True
149,passenger-support_49,passenger-support,AlwaysAskHelpStrategy,-1604653588,50,1,800,10,500,0.05,1,2000,8,2,8967,261,22.75,['ask-help'],['true'],2,True
150,adaptive-optimal_0,adaptive-optimal,OptimalStrategy,-1207807381,50,1,800,10,500,0.05,1,2000,8,2,8967,357,37.03,[],[],0,True
151,adaptive-optimal_1,adaptive-optimal,OptimalStrategy,-792368376,50,1,800,10,500,0.05,1,2000,8,2,8967,367,29.04,['call-staff'],[],1,True
152,adaptive-optimal_2,adaptive-optimal,OptimalStrategy,-20676663,50,1,800,10,500,0.05,1,2000,8,2,8967,510,32.97,"['call-staff', 'call-staff']",[],2,True
153,adaptive-optimal_3,adaptive-optimal,OptimalStrategy,-66166063,50,1,800,10,500,0.05,1,2000,8,2,8967,324,34.57,['call-staff'],[],1,True
154,adaptive-optimal_4,adaptive-optimal,OptimalStrategy,429628137,50,1,800,10,500,0.05,1,2000,8,2,8967,263,24.78,['call-staff'],[],1,True
155,adaptive-optimal_5,adaptive-optimal,OptimalStrategy,-799265193,50,1,800,10,500,0.05,1,2000,8,2,8967,380,39.0,['call-staff'],[],1,True
156,adaptive-optimal_6,adaptive-optimal,OptimalStrategy,1783571257,50,1,800,10,500,0.05,1,2000,8,2,8967,284,25.78,['call-staff'],[],1,True
157,adaptive-optimal_7,adaptive-optimal,OptimalStrategy,-1506790944,50,1,800,10,500,0.05,1,2000,8,2,8967,318,33.75,[],[],0,True
158,adaptive-optimal_8,adaptive-optimal,OptimalStrategy,-809848072,50,1,800,10,500,0.05,1,2000,8,2,8967,373,36.32,"['call-staff', 'call-staff', 'call-staff']",[],3,True
159,adaptive-optimal_9,adaptive-optimal,OptimalStrategy,-614455004,50,1,800,10,500,0.05,1,2000,8,2,8967,368,35.16,['call-staff'],[],1,True
160,adaptive-optimal_10,adaptive-optimal,OptimalStrategy,1828517127,50,1,800,10,500,0.05,1,2000,8,2,8967,321,37.2,['call-staff'],[],1,True
161,adaptive-optimal_11,adaptive-optimal,OptimalStrategy,1656258876,50,1,800,10,500,0.05,1,2000,8,2,8967,374,39.53,[],[],0,True
162,adaptive-optimal_12,adaptive-optimal,OptimalStrategy,1398172709,50,1,800,10,500,0.05,1,2000,8,2,8967,255,21.67,"['call-staff', 'call-staff', 'call-staff']",[],3,True
163,adaptive-optimal_13,adaptive-optimal,OptimalStrategy,-1714437294,50,1,800,10,500,0.05,1,2000,8,2,8967,361,32.87,['call-staff'],[],1,True
164,adaptive-optimal_14,adaptive-optimal,OptimalStrategy,-1413363835,50,1,800,10,500,0.05,1,2000,8,2,8967,333,38.0,['call-staff'],[],1,True
165,adaptive-optimal_15,adaptive-optimal,OptimalStrategy,1153484291,50,1,800,10,500,0.05,1,2000,8,2,8967,307,24.12,"['call-staff', 'call-staff', 'call-staff']",[],3,True
166,adaptive-optimal_16,adaptive-optimal,OptimalStrategy,-1029802839,50,1,800,10,500,0.05,1,2000,8,2,8967,273,23.83,[],[],0,True
167,adaptive-optimal_17,adaptive-optimal,OptimalStrategy,-1944440313,50,1,800,10,500,0.05,1,2000,8,2,8967,290,32.26,"['call-staff', 'call-staff']",[],2,True
168,adaptive-optimal_18,adaptive-optimal,OptimalStrategy,38196769,50,1,800,10,500,0.05,1,2000,8,2,8967,317,24.12,[],[],0,True
169,adaptive-optimal_19,adaptive-optimal,OptimalStrategy,478676962,50,1,800,10,500,0.05,1,2000,8,2,8967,264,31.25,['call-staff'],[],1,True
170,adaptive-optimal_20,adaptive-optimal,OptimalStrategy,-809200056,50,1,800,10,500,0.05,1,2000,8,2,8967,264,22.2,"['call-staff', 'call-staff', 'call-staff']",[],3,True
171,adaptive-optimal_21,adaptive-optimal,OptimalStrategy,-552940440,50,1,800,10,500,0.05,1,2000,8,2,8967,272,29.78,"['call-staff', 'call-staff', 'call-staff']",[],3,True
172,adaptive-optimal_22,adaptive-optimal,OptimalStrategy,-960060870,50,1,800,10,500,0.05,1,2000,8,2,8967,299,33.31,['call-staff'],[],1,True
173,adaptive-optimal_23,adaptive-optimal,OptimalStrategy,157337563,50,1,800,10,500,0.05,1,2000,8,2,8967,334,25.71,['call-staff'],[],1,True
174,adaptive-optimal_24,adaptive-optimal,OptimalStrategy,-1289318606,50,1,800,10,500,0.05,1,2000,8,2,8967,315,33.84,"['call-staff', 'call-staff']",[],2,True
175,adaptive-optimal_25,adaptive-optimal,OptimalStrategy,2135858950,50,1,800,10,500,0.05,1,2000,8,2,8967,264,23.57,['call-staff'],[],1,True
176,adaptive-optimal_26,adaptive-optimal,OptimalStrategy,-631686426,50,1,800,10,500,0.05,1,2000,8,2,8967,421,36.48,"['call-staff', 'call-staff', 'call-staff']",[],3,True
177,adaptive-optimal_27,adaptive-optimal,OptimalStrategy,-344006783,50,1,800,10,500,0.05,1,2000,8,2,8967,317,25.23,[],[],0,True
178,adaptive-optimal_28,adaptive-optimal,OptimalStrategy,-1823242460,50,1,800,10,500,0.05,1,2000,8,2,8967,440,29.91,['call-staff'],[],1,True
179,adaptive-optimal_29,adaptive-optimal,OptimalStrategy,1617739310,50,1,800,10,500,0.05,1,2000,8,2,8967,379,25.18,"['call-staff', 'call-staff', 'call-staff', 'call-staff']",[],4,True
180,adaptive-optimal_30,adaptive-optimal,OptimalStrategy,-1039908371,50,1,800,10,500,0.05,1,2000,8,2,8967,435,44.28,['call-staff'],[],1,True
181,adaptive-optimal_31,adaptive-optimal,OptimalStrategy,-1819107453,50,1,800,10,500,0.05,1,2000,8,2,8967,271,37.95,"['call-staff', 'call-staff', 'call-staff']",[],3,True
182,adaptive-optimal_32,adaptive-optimal,OptimalStrategy,1835217700,50,1,800,10,500,0.05,1,2000,8,2,8967,308,23.48,['call-staff'],[],1,True
183,adaptive-optimal_33,adaptive-optimal,OptimalStrategy,543859826,50,1,800,10,500,0.05,1,2000,8,2,8967,252,21.66,['call-staff'],[],1,True
184,adaptive-optimal_34,adaptive-optimal,OptimalStrategy,-292055716,50,1,800,10,500,0.05,1,2000,8,2,8967,319,38.84,['call-staff'],[],1,True
185,adaptive-optimal_35,adaptive-optimal,OptimalStrategy,1506316208,50,1,800,10,500,0.05,1,2000,8,2,8967,263,22.9,"['call-staff', 'call-staff', 'call-staff', 'call-staff']",[],4,True
186,adaptive-optimal_36,adaptive-optimal,OptimalStrategy,-2103100905,50,1,800,10,500,0.05,1,2000,8,2,8967,500,24.43,['call-staff'],[],1,True
187,adaptive-optimal_37,adaptive-optimal,OptimalStrategy,-745396256,50,1,800,10,500,0.05,1,2000,8,2,8967,320,26.55,['call-staff'],[],1,True
188,adaptive-optimal_38,adaptive-optimal,OptimalStrategy,-1097012991,50,1,800,10,500,0.05,1,2000,8,2,8967,324,28.25,"['call-staff', 'call-staff', 'call-staff']",[],3,True
189,adaptive-optimal_39,adaptive-optimal,OptimalStrategy,2075978490,50,1,800,10,500,0.05,1,2000,8,2,8967,540,31.53,[],[],0,True
190,adaptive-optimal_40,adaptive-optimal,OptimalStrategy,733796552,50,1,800,10,500,0.05,1,2000,8,2,8967,327,25.63,['call-staff'],[],1,True
191,adaptive-optimal_41,adaptive-optimal,OptimalStrategy,-716079575,50,1,800,10,500,0.05,1,2000,8,2,8967,314,24.53,[],[],0,True
192,adaptive-optimal_42,adaptive-optimal,OptimalStrategy,1141179321,50,1,800,10,500,0.05,1,2000,8,2,8967,253,22.0,['call-staff'],[],1,True
193,adaptive-optimal_43,adaptive-optimal,OptimalStrategy,-1394111842,50,1,800,10,500,0.05,1,2000,8,2,8967,573,32.12,[],[],0,True
194,adaptive-optimal_44,adaptive-optimal,OptimalStrategy,-477732765,50,1,800,10,500,0.05,1,2000,8,2,8967,326,24.93,['call-staff'],[],1,True
195,adaptive-optimal_45,adaptive-optimal,OptimalStrategy,1892512170,50,1,800,10,500,0.05,1,2000,8,2,8967,409,27.86,['call-staff'],[],1,True
196,adaptive-optimal_46,adaptive-optimal,OptimalStrategy,189188236,50,1,800,10,500,0.05,1,2000,8,2,8967,316,24.01,['call-staff'],[],1,True
197,adaptive-optimal_47,adaptive-optimal,OptimalStrategy,2025094764,50,1,800,10,500,0.05,1,2000,8,2,8967,433,29.37,[],[],0,True
198,adaptive-optimal_48,adaptive-optimal,OptimalStrategy,178379459,50,1,800,10,500,0.05,1,2000,8,2,8967,558,34.09,['call-staff'],[],1,True
199,adaptive-optimal_49,adaptive-optimal,OptimalStrategy,-1604653588,50,1,800,10,500,0.05,1,2000,8,2,8967,655,37.1,"['call-staff', 'call-staff', 'call-staff']",[],3,True
200,adaptive-random_0,adaptive-random,RandomStrategy,-1207807381,50,1,800,10,500,0.05,1,2000,8,2,8967,357,42.18,[],[],0,True
201,adaptive-random_1,adaptive-random,RandomStrategy,-792368376,50,1,800,10,500,0.05,1,2000,8,2,8967,367,39.91,['call-staff'],[],1,True
202,adaptive-random_2,adaptive-random,RandomStrategy,-20676663,50,1,800,10,500,0.05,1,2000,8,2,8967,510,29.33,"['call-staff', 'call-staff']",[],2,True
203,adaptive-random_3,adaptive-random,RandomStrategy,-66166063,50,1,800,10,500,0.05,1,2000,8,2,8967,324,25.27,['call-staff'],[],1,True
204,adaptive-random_4,adaptive-random,RandomStrategy,429628137,50,1,800,10,500,0.05,1,2000,8,2,8967,386,18.55,"['ask-help', 'ask-help', 'call-staff', 'call-staff']","['false', 'false']",3,True
205,adaptive-random_5,adaptive-random,RandomStrategy,-799265193,50,1,800,10,500,0.05,1,2000,8,2,8967,394,25.22,['ask-help'],['true'],2,True
206,adaptive-random_6,adaptive-random,RandomStrategy,1783571257,50,1,800,10,500,0.05,1,2000,8,2,8967,384,15.79,"['ask-help', 'ask-help', 'call-staff']","['false', 'false']",2,True
207,adaptive-random_7,adaptive-random,RandomStrategy,-1506790944,50,1,800,10,500,0.05,1,2000,8,2,8967,318,25.69,[],[],0,True
208,adaptive-random_8,adaptive-random,RandomStrategy,-809848072,50,1,800,10,500,0.05,1,2000,8,2,8967,370,26.93,"['call-staff', 'ask-help', 'call-staff', 'call-staff']",['false'],3,True
209,adaptive-random_9,adaptive-random,RandomStrategy,-614455004,50,1,800,10,500,0.05,1,2000,8,2,8967,255,20.98,"['ask-help', 'call-staff']",['false'],2,True
210,adaptive-random_10,adaptive-random,RandomStrategy,1828517127,50,1,800,10,500,0.05,1,2000,8,2,8967,349,24.84,"['ask-help', 'ask-help', 'call-staff', 'ask-help', 'call-staff']","['false', 'false', 'false']",3,True
211,adaptive-random_11,adaptive-random,RandomStrategy,1656258876,50,1,800,10,500,0.05,1,2000,8,2,8967,374,26.97,[],[],0,True
212,adaptive-random_12,adaptive-random,RandomStrategy,1398172709,50,1,800,10,500,0.05,1,2000,8,2,8967,444,28.98,"['ask-help', 'call-staff']",['false'],2,True
213,adaptive-random_13,adaptive-random,RandomStrategy,-1714437294,50,1,800,10,500,0.05,1,2000,8,2,8967,361,25.4,['call-staff'],[],1,True
214,adaptive-random_14,adaptive-random,RandomStrategy,-1413363835,50,1,800,10,500,0.05,1,2000,8,2,8967,333,24.41,['call-staff'],[],1,True
215,adaptive-random_15,adaptive-random,RandomStrategy,1153484291,50,1,800,10,500,0.05,1,2000,8,2,8967,350,25.15,"['ask-help', 'ask-help', 'call-staff', 'ask-help', 'ask-help', 'ask-help', 'call-staff']","['false', 'false', 'false', 'false', 'false']",3,True
216,adaptive-random_16,adaptive-random,RandomStrategy,-1029802839,50,1,800,10,500,0.05,1,2000,8,2,8967,273,24.11,[],[],0,True
217,adaptive-random_17,adaptive-random,RandomStrategy,-1944440313,50,1,800,10,500,0.05,1,2000,8,2,8967,378,26.48,"['ask-help', 'call-staff']",['false'],2,True
218,adaptive-random_18,adaptive-random,RandomStrategy,38196769,50,1,800,10,500,0.05,1,2000,8,2,8967,317,23.97,[],[],0,True
219,adaptive-random_19,adaptive-random,RandomStrategy,478676962,50,1,800,10,500,0.05,1,2000,8,2,8967,324,25.81,"['ask-help', 'ask-help', 'ask-help']","['false', 'false', 'true']",2,True
220,adaptive-random_20,adaptive-random,RandomStrategy,-809200056,50,1,800,10,500,0.05,1,2000,8,2,8967,262,17.18,"['ask-help', 'call-staff', 'ask-help']","['false', 'true']",3,True
221,adaptive-random_21,adaptive-random,RandomStrategy,-552940440,50,1,800,10,500,0.05,1,2000,8,2,8967,321,17.48,"['call-staff', 'call-staff', 'ask-help', 'ask-help', 'call-staff']","['false', 'false']",3,True
222,adaptive-random_22,adaptive-random,RandomStrategy,-960060870,50,1,800,10,500,0.05,1,2000,8,2,8967,273,17.26,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'ask-help']","['false', 'false', 'true', 'false', 'true']",3,True
223,adaptive-random_23,adaptive-random,RandomStrategy,157337563,50,1,800,10,500,0.05,1,2000,8,2,8967,277,22.21,"['ask-help', 'call-staff']",['false'],2,True
224,adaptive-random_24,adaptive-random,RandomStrategy,-1289318606,50,1,800,10,500,0.05,1,2000,8,2,8967,318,20.68,"['ask-help', 'call-staff']",['false'],2,True
225,adaptive-random_25,adaptive-random,RandomStrategy,2135858950,50,1,800,10,500,0.05,1,2000,8,2,8967,414,17.3,"['ask-help', 'call-staff']",['false'],2,True
226,adaptive-random_26,adaptive-random,RandomStrategy,-631686426,50,1,800,10,500,0.05,1,2000,8,2,8967,252,11.28,"['ask-help', 'ask-help', 'call-staff', 'ask-help', 'ask-help', 'call-staff', 'call-staff']","['false', 'false', 'false', 'false']",4,True
227,adaptive-random_27,adaptive-random,RandomStrategy,-344006783,50,1,800,10,500,0.05,1,2000,8,2,8967,317,25.2,[],[],0,True
228,adaptive-random_28,adaptive-random,RandomStrategy,-1823242460,50,1,800,10,500,0.05,1,2000,8,2,8967,315,19.76,"['ask-help', 'call-staff']",['false'],2,True
229,adaptive-random_29,adaptive-random,RandomStrategy,1617739310,50,1,800,10,500,0.05,1,2000,8,2,8967,377,26.18,"['ask-help', 'ask-help', 'ask-help', 'call-staff']","['false', 'false', 'false']",2,True
230,adaptive-random_30,adaptive-random,RandomStrategy,-1039908371,50,1,800,10,500,0.05,1,2000,8,2,8967,375,27.5,"['ask-help', 'call-staff']",['false'],2,True
231,adaptive-random_31,adaptive-random,RandomStrategy,-1819107453,50,1,800,10,500,0.05,1,2000,8,2,8967,381,28.49,"['ask-help', 'ask-help', 'ask-help', 'call-staff']","['false', 'false', 'false']",2,True
232,adaptive-random_32,adaptive-random,RandomStrategy,1835217700,50,1,800,10,500,0.05,1,2000,8,2,8967,308,23.76,['call-staff'],[],1,True
233,adaptive-random_33,adaptive-random,RandomStrategy,543859826,50,1,800,10,500,0.05,1,2000,8,2,8967,317,22.82,['ask-help'],['true'],2,True
234,adaptive-random_34,adaptive-random,RandomStrategy,-292055716,50,1,800,10,500,0.05,1,2000,8,2,8967,319,25.68,['call-staff'],[],1,True
235,adaptive-random_35,adaptive-random,RandomStrategy,1506316208,50,1,800,10,500,0.05,1,2000,8,2,8967,664,31.61,"['ask-help', 'ask-help', 'ask-help', 'ask-help', 'call-staff', 'ask-help']","['false', 'false', 'false', 'false', 'true']",3,True
236,adaptive-random_36,adaptive-random,RandomStrategy,-2103100905,50,1,800,10,500,0.05,1,2000,8,2,8967,257,23.04,"['ask-help', 'ask-help', 'call-staff']","['false', 'false']",2,True
237,adaptive-random_37,adaptive-random,RandomStrategy,-745396256,50,1,800,10,500,0.05,1,2000,8,2,8967,320,20.36,['call-staff'],[],1,True
238,adaptive-random_38,adaptive-random,RandomStrategy,-1097012991,50,1,800,10,500,0.05,1,2000,8,2,8967,376,23.74,"['call-staff', 'ask-help', 'call-staff', 'call-staff']",['false'],3,True
239,adaptive-random_39,adaptive-random,RandomStrategy,2075978490,50,1,800,10,500,0.05,1,2000,8,2,8967,540,28.1,[],[],0,True
240,adaptive-random_40,adaptive-random,RandomStrategy,733796552,50,1,800,10,500,0.05,1,2000,8,2,8967,327,18.24,['call-staff'],[],1,True
241,adaptive-random_41,adaptive-random,RandomStrategy,-716079575,50,1,800,10,500,0.05,1,2000,8,2,8967,314,19.05,[],[],0,True
242,adaptive-random_42,adaptive-random,RandomStrategy,1141179321,50,1,800,10,500,0.05,1,2000,8,2,8967,253,12.37,['call-staff'],[],1,True
243,adaptive-random_43,adaptive-random,RandomStrategy,-1394111842,50,1,800,10,500,0.05,1,2000,8,2,8967,573,27.19,[],[],0,True
244,adaptive-random_44,adaptive-random,RandomStrategy,-477732765,50,1,800,10,500,0.05,1,2000,8,2,8967,326,18.18,['call-staff'],[],1,True
245,adaptive-random_45,adaptive-random,RandomStrategy,1892512170,50,1,800,10,500,0.05,1,2000,8,2,8967,409,14.26,['call-staff'],[],1,True
246,adaptive-random_46,adaptive-random,RandomStrategy,189188236,50,1,800,10,500,0.05,1,2000,8,2,8967,316,10.69,['call-staff'],[],1,True
247,adaptive-random_47,adaptive-random,RandomStrategy,2025094764,50,1,800,10,500,0.05,1,2000,8,2,8967,433,24.22,[],[],0,True
248,adaptive-random_48,adaptive-random,RandomStrategy,178379459,50,1,800,10,500,0.05,1,2000,8,2,8967,272,13.99,"['ask-help', 'ask-help', 'call-staff']","['false', 'false']",2,True
249,adaptive-random_49,adaptive-random,RandomStrategy,-1604653588,50,1,800,10,500,0.05,1,2000,8,2,8967,261,19.9,['ask-help'],['true'],2,True
